quarter,season,quarter_year,quarters,quarter_qf,hb.x,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,available_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,id,location_name,postcode
2020Q1,Spring,2020,Q1,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,81,NA,81,NA,1,NA,1,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,40,NA,40,NA,0,NA,0,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,23,NA,23,NA,0,NA,0,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q2,Summer,2020,Q2,NA,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,6,NA,6,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q2,Summer,2020,Q2,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,20,NA,20,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,70,NA,70,NA,1,NA,1,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,1482,NA,1482,NA,16,NA,16,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,11,NA,11,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,20,NA,20,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,141,NA,141,NA,2,NA,2,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G306H,NA,A8,NA,Endocrinology & Diabetes,NA,1,NA,1,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,1049,NA,1049,NA,11,NA,11,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G516H,NA,A8,NA,Endocrinology & Diabetes,NA,1,NA,1,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,43,NA,43,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,3,NA,3,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,39,NA,39,NA,0,NA,0,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,895,NA,895,NA,10,NA,10,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C206H,NA,A8,NA,Endocrinology & Diabetes,NA,1,NA,1,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,8,NA,8,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,25,NA,25,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,6,NA,6,NA,0,NA,0,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,672,NA,672,NA,7,NA,7,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G516H,NA,A8,NA,Endocrinology & Diabetes,NA,4,NA,4,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2021Q2,Summer,2021,Q2,NA,S08000031,NA,C206H,NA,A8,NA,Endocrinology & Diabetes,NA,1,NA,1,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2021Q2,Summer,2021,Q2,NA,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,45,NA,45,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2021Q2,Summer,2021,Q2,NA,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,28,NA,28,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2021Q2,Summer,2021,Q2,NA,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,60,NA,60,NA,1,NA,1,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2021Q2,Summer,2021,Q2,NA,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,960,NA,960,NA,11,NA,11,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2021Q2,Summer,2021,Q2,NA,S08000031,NA,G516H,NA,A8,NA,Endocrinology & Diabetes,NA,6,NA,6,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2021Q3,Autumn,2021,Q3,p,S08000031,NA,C313H,NA,A8,NA,Endocrinology & Diabetes,NA,11,NA,11,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2021Q3,Autumn,2021,Q3,p,S08000031,NA,C418H,NA,A8,NA,Endocrinology & Diabetes,NA,27,NA,27,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2021Q3,Autumn,2021,Q3,p,S08000031,NA,G107H,NA,A8,NA,Endocrinology & Diabetes,NA,20,NA,20,NA,0,NA,0,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2021Q3,Autumn,2021,Q3,p,S08000031,NA,G405H,NA,A8,NA,Endocrinology & Diabetes,NA,770,NA,770,NA,8,NA,8,NA,100,NA,130,Queen Elizabeth University Hospital,G51 4TF
2021Q3,Autumn,2021,Q3,p,S08000031,NA,G516H,NA,A8,NA,Endocrinology & Diabetes,NA,1,NA,1,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2018Q1,Spring,2018,Q1,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,10,NA,10,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2018Q1,Spring,2018,Q1,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,7,NA,7,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2018Q1,Spring,2018,Q1,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,22,NA,22,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2018Q1,Spring,2018,Q1,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2685,NA,2685,NA,30,NA,30,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2018Q1,Spring,2018,Q1,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,4,NA,4,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2018Q1,Spring,2018,Q1,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,30,NA,30,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2018Q1,Spring,2018,Q1,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,4096,NA,3813,NA,46,NA,42,NA,93,NA,130,Queen Elizabeth University Hospital,G51 4TF
2018Q1,Spring,2018,Q1,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,60,NA,60,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2018Q2,Summer,2018,Q2,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2018Q2,Summer,2018,Q2,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,5,NA,5,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2018Q2,Summer,2018,Q2,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,64,NA,64,NA,1,NA,1,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2018Q2,Summer,2018,Q2,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2591,NA,2591,NA,28,NA,28,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2018Q2,Summer,2018,Q2,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2018Q2,Summer,2018,Q2,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,14,NA,14,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2018Q2,Summer,2018,Q2,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,3487,NA,3125,NA,38,NA,34,NA,90,NA,130,Queen Elizabeth University Hospital,G51 4TF
2018Q2,Summer,2018,Q2,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,32,NA,32,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,5,NA,5,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,6,NA,6,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,25,NA,25,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2724,NA,2724,NA,30,NA,30,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,8,NA,8,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,3443,NA,3120,NA,37,NA,34,NA,91,NA,130,Queen Elizabeth University Hospital,G51 4TF
2018Q3,Autumn,2018,Q3,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,41,NA,41,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2018Q4,Winter,2018,Q4,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2018Q4,Winter,2018,Q4,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,8,NA,8,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2018Q4,Winter,2018,Q4,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,12,NA,12,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2018Q4,Winter,2018,Q4,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2538,NA,2538,NA,28,NA,28,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2018Q4,Winter,2018,Q4,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,5,NA,5,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2018Q4,Winter,2018,Q4,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,24,NA,24,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2018Q4,Winter,2018,Q4,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,4713,NA,4455,NA,51,NA,48,NA,95,NA,130,Queen Elizabeth University Hospital,G51 4TF
2018Q4,Winter,2018,Q4,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,52,NA,52,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2019Q1,Spring,2019,Q1,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,3,NA,3,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2019Q1,Spring,2019,Q1,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2019Q1,Spring,2019,Q1,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,38,NA,38,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2019Q1,Spring,2019,Q1,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2697,NA,2697,NA,30,NA,30,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2019Q1,Spring,2019,Q1,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,4,NA,4,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2019Q1,Spring,2019,Q1,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,17,NA,17,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2019Q1,Spring,2019,Q1,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6314,NA,6110,NA,70,NA,68,NA,97,NA,130,Queen Elizabeth University Hospital,G51 4TF
2019Q1,Spring,2019,Q1,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,114,NA,114,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2019Q2,Summer,2019,Q2,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,7,NA,7,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2019Q2,Summer,2019,Q2,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,26,NA,26,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2019Q2,Summer,2019,Q2,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,28,NA,28,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2019Q2,Summer,2019,Q2,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2875,NA,2875,NA,32,NA,32,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2019Q2,Summer,2019,Q2,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,5,NA,5,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2019Q2,Summer,2019,Q2,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,25,NA,25,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2019Q2,Summer,2019,Q2,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6464,NA,6270,NA,71,NA,69,NA,97,NA,130,Queen Elizabeth University Hospital,G51 4TF
2019Q2,Summer,2019,Q2,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,98,NA,98,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,19,NA,19,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,15,NA,15,NA,0,NA,0,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2809,NA,2809,NA,31,NA,31,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,10,NA,10,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,23,NA,23,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,7174,NA,6892,NA,78,NA,75,NA,96,NA,130,Queen Elizabeth University Hospital,G51 4TF
2019Q3,Autumn,2019,Q3,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,98,NA,98,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2019Q4,Winter,2019,Q4,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2019Q4,Winter,2019,Q4,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,28,NA,28,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2019Q4,Winter,2019,Q4,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,95,NA,95,NA,1,NA,1,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2019Q4,Winter,2019,Q4,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2844,NA,2844,NA,31,NA,31,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2019Q4,Winter,2019,Q4,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,9,NA,9,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2019Q4,Winter,2019,Q4,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,16,NA,16,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2019Q4,Winter,2019,Q4,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6784,NA,6573,NA,74,NA,71,NA,97,NA,130,Queen Elizabeth University Hospital,G51 4TF
2019Q4,Winter,2019,Q4,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,133,NA,133,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2020Q1,Spring,2020,Q1,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,61,NA,61,NA,1,NA,1,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q1,Spring,2020,Q1,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,129,NA,129,NA,1,NA,1,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2614,NA,2614,NA,29,NA,29,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,5,NA,5,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,14,NA,14,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6200,NA,5797,NA,68,NA,64,NA,94,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q1,Spring,2020,Q1,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,187,NA,187,NA,2,NA,2,NA,100,NA,137,West Glasgow,G12 0YN
2020Q2,Summer,2020,Q2,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,10,NA,10,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2020Q2,Summer,2020,Q2,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,6,NA,6,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q2,Summer,2020,Q2,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,719,NA,719,NA,8,NA,8,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2623,NA,2623,NA,29,NA,29,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,1,NA,1,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,5587,NA,4493,NA,61,NA,49,NA,80,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q2,Summer,2020,Q2,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,11,NA,11,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,3,NA,3,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,41,NA,41,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,1265,NA,1265,NA,14,NA,14,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,2554,NA,2554,NA,28,NA,28,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,7,NA,7,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6890,NA,5520,NA,75,NA,60,NA,80,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q3,Autumn,2020,Q3,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,74,NA,74,NA,1,NA,1,NA,100,NA,137,West Glasgow,G12 0YN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,107,NA,107,NA,1,NA,1,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,1022,NA,1022,NA,11,NA,11,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,3371,NA,3371,NA,37,NA,37,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,9,NA,9,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,4,NA,4,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6517,NA,5481,NA,71,NA,60,NA,84,NA,130,Queen Elizabeth University Hospital,G51 4TF
2020Q4,Winter,2020,Q4,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,39,NA,39,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,4,NA,4,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,37,NA,37,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
2021Q1,Spring,2021,Q1,NA,S08000031,NA,C418H,NA,A9,NA,Gastroenterology,NA,846,NA,846,NA,9,NA,9,NA,100,NA,114,Royal Alexandra Hospital,PA2 9PN
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G107H,NA,A9,NA,Gastroenterology,NA,3404,NA,3404,NA,38,NA,38,NA,100,NA,118,Glasgow Royal Infirmary,G4 0SF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G207H,NA,A9,NA,Gastroenterology,NA,25,NA,25,NA,0,NA,0,NA,100,NA,124,Stobhill Hospital,G21 3UW
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G306H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,129,New Victoria Hospital,G42 9LF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G405H,NA,A9,NA,Gastroenterology,NA,6352,NA,5506,NA,71,NA,61,NA,87,NA,130,Queen Elizabeth University Hospital,G51 4TF
2021Q1,Spring,2021,Q1,NA,S08000031,NA,G516H,NA,A9,NA,Gastroenterology,NA,25,NA,25,NA,0,NA,0,NA,100,NA,137,West Glasgow,G12 0YN
2021Q2,Summer,2021,Q2,NA,S08000031,NA,C206H,NA,A9,NA,Gastroenterology,NA,8,NA,8,NA,0,NA,0,NA,100,NA,111,Vale of Leven General Hospital,G83 0UA
2021Q2,Summer,2021,Q2,NA,S08000031,NA,C313H,NA,A9,NA,Gastroenterology,NA,2,NA,2,NA,0,NA,0,NA,100,NA,112,Inverclyde Royal Hospital,PA16 0XN
